REPORT_DATE,REGION_NAME,PORTFOLIO_NAME,MARKET_DATE,MARKET_HOUR,REALIZED_BOOL,DA_MW,DA_LMP,GENERATION_MW,RT_LMP,PREVIOUS_DAY_FORECAST,PREVIOUS_DAY_FORECAST_VOLUME,PREVIOUS_DAY_FORECAST_PERC10,PREVIOUS_DAY_FORECAST_PERC90
2022-11-01,MISO,Sugar Creek,2022-01-03,5,TRUE,0,27.65,0.996,27.65,2022-01-02T06:00:00Z,27.50900000000,6.783000000000,48.235000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,6,TRUE,0,27.82,0,27.82,2022-01-02T06:00:00Z,22.57900000000,2.355000000000,42.803000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,7,TRUE,0,29.81,0,29.81,2022-01-02T06:00:00Z,19.61200000000,0.000000000000,39.544000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,8,TRUE,0,33.79,0,33.79,2022-01-02T06:00:00Z,18.78800000000,0.000000000000,38.656000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,9,TRUE,0,36.09,0,36.09,2022-01-02T06:00:00Z,20.07100000000,0.040000000000,40.101000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,10,TRUE,0,36.18,0,36.18,2022-01-02T06:00:00Z,21.59700000000,1.377000000000,41.817000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,11,TRUE,0,36.53,0,36.53,2022-01-02T06:00:00Z,26.39500000000,5.633000000000,47.157000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,12,TRUE,0,42.48,0,42.48,2022-01-02T06:00:00Z,34.80400000000,13.110000000000,56.499000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,13,TRUE,0,42.49,4,42.49,2022-01-02T06:00:00Z,39.48900000000,17.261000000000,61.717000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,14,TRUE,0,93.24,19.002,93.24,2022-01-02T06:00:00Z,43.52900000000,20.836000000000,66.221000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,15,TRUE,0,32.23,39.001,32.23,2022-01-02T06:00:00Z,47.16300000000,24.048000000000,70.277000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,16,TRUE,0,31.41,28.001,31.41,2022-01-02T06:00:00Z,60.16800000000,35.615000000000,84.721000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,17,TRUE,0,38.16,22.001,38.16,2022-01-02T06:00:00Z,82.51900000000,55.509000000000,109.528000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,18,TRUE,0,73.16,34,73.16,2022-01-02T06:00:00Z,114.57600000000,86.999000000000,142.152000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,19,TRUE,0,51.62,54.001,51.62,2022-01-02T06:00:00Z,132.94600000000,107.334000000000,158.558000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,20,TRUE,0,41.56,104.003,41.56,2022-01-02T06:00:00Z,145.90100000000,121.668000000000,170.133000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,21,TRUE,0,33.72,162,33.72,2022-01-02T06:00:00Z,152.90800000000,129.409000000000,176.407000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,22,TRUE,0,32.19,160.999,32.19,2022-01-02T06:00:00Z,154.01600000000,130.609000000000,177.424000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,23,TRUE,0,30.36,141.001,30.36,2022-01-02T06:00:00Z,154.67400000000,131.310000000000,178.039000000000
2022-11-01,MISO,Sugar Creek,2022-01-03,24,TRUE,0,30.5,138.001,30.5,2022-01-02T06:00:00Z,156.74000000000,133.572000000000,179.907000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,1,TRUE,0,49.35,143,49.35,2022-01-03T06:00:00Z,153.50800000000,130.653000000000,176.362000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,2,TRUE,0,39.83,152,39.83,2022-01-03T06:00:00Z,155.56200000000,132.898000000000,178.227000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,3,TRUE,0,27.51,153.998,27.51,2022-01-03T06:00:00Z,154.87700000000,132.111000000000,177.643000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,4,TRUE,0,33.36,146.999,33.36,2022-01-03T06:00:00Z,155.04900000000,132.273000000000,177.825000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,5,TRUE,0,41.77,133,41.77,2022-01-03T06:00:00Z,157.97900000000,135.488000000000,180.470000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,6,TRUE,0,39.26,117.001,39.26,2022-01-03T06:00:00Z,161.33300000000,139.173000000000,183.493000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,7,TRUE,0,9.45,122,9.45,2022-01-03T06:00:00Z,167.67700000000,146.169000000000,189.185000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,8,TRUE,0,29.44,138.001,29.44,2022-01-03T06:00:00Z,172.57000000000,151.560000000000,193.580000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,9,TRUE,0,28.08,176.001,28.08,2022-01-03T06:00:00Z,176.50000000000,155.886000000000,197.114000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,10,TRUE,-88.296,20.12,173.998,20.12,2022-01-03T06:00:00Z,179.69700000000,159.401000000000,199.993000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,11,TRUE,-89.904,31.05,183.002,31.05,2022-01-03T06:00:00Z,182.70100000000,162.704000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,12,TRUE,-137.004,30.17,184.001,30.17,2022-01-03T06:00:00Z,184.09500000000,164.223000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,13,TRUE,-138.096,27.78,173.001,27.78,2022-01-03T06:00:00Z,186.51700000000,166.881000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,14,TRUE,-139.896,26.5,182.001,26.5,2022-01-03T06:00:00Z,187.31500000000,167.741000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,15,TRUE,-140.496,26.32,188.999,26.32,2022-01-03T06:00:00Z,188.68100000000,169.231000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,16,TRUE,-141.504,32.66,185.999,32.66,2022-01-03T06:00:00Z,190.57300000000,171.303000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,17,TRUE,-143.004,43.7,188.001,43.7,2022-01-03T06:00:00Z,191.71400000000,172.545000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,18,TRUE,-143.796,48.85,187.002,48.85,2022-01-03T06:00:00Z,192.23900000000,173.102000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,19,TRUE,-144.204,33.86,188.002,33.86,2022-01-03T06:00:00Z,194.42500000000,175.502000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,20,TRUE,-145.8,17.23,180.001,17.23,2022-01-03T06:00:00Z,194.49100000000,175.552000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,21,TRUE,-145.896,23.66,182,23.66,2022-01-03T06:00:00Z,194.47400000000,175.509000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,22,TRUE,-145.896,20.93,183.998,20.93,2022-01-03T06:00:00Z,194.46800000000,175.479000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,23,TRUE,-97.296,16.28,184,16.28,2022-01-03T06:00:00Z,194.57000000000,175.568000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-04,24,TRUE,-97.296,20.14,181.001,20.14,2022-01-03T06:00:00Z,194.71300000000,175.703000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,1,TRUE,0,30.86,182.001,30.86,2022-01-04T06:00:00Z,191.96100000000,173.197000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,2,TRUE,0,34.49,181,34.49,2022-01-04T06:00:00Z,190.64100000000,171.712000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,3,TRUE,0,19.84,181,19.84,2022-01-04T06:00:00Z,191.13200000000,172.233000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,4,TRUE,0,27.57,182,27.57,2022-01-04T06:00:00Z,190.55100000000,171.566000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,5,TRUE,0,24.25,174,24.25,2022-01-04T06:00:00Z,190.10600000000,171.049000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,6,TRUE,0,24.84,167.999,24.84,2022-01-04T06:00:00Z,188.34100000000,169.072000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,7,TRUE,0,19.29,165.001,19.29,2022-01-04T06:00:00Z,189.58300000000,170.423000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,8,TRUE,-94.8,30.49,165,30.49,2022-01-04T06:00:00Z,190.25500000000,171.143000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,9,TRUE,-95.196,46.65,183,46.65,2022-01-04T06:00:00Z,190.56100000000,171.458000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,10,TRUE,-143.004,36.52,175,36.52,2022-01-04T06:00:00Z,190.27900000000,171.122000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,11,TRUE,-142.704,34.03,175.002,34.03,2022-01-04T06:00:00Z,190.35000000000,171.176000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,12,TRUE,-142.8,31.89,177,31.89,2022-01-04T06:00:00Z,190.24000000000,171.031000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,13,TRUE,-142.704,30.61,184,30.61,2022-01-04T06:00:00Z,190.04000000000,170.785000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,14,TRUE,-142.5,30.11,178.002,30.11,2022-01-04T06:00:00Z,190.14100000000,170.873000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,15,TRUE,-142.596,24.93,182.999,24.93,2022-01-04T06:00:00Z,188.99700000000,169.581000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,16,TRUE,-141.804,28.13,188.001,28.13,2022-01-04T06:00:00Z,186.45800000000,166.742000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,17,TRUE,-139.896,25.87,184,25.87,2022-01-04T06:00:00Z,182.51800000000,162.350000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,18,TRUE,-136.896,66.43,187,66.43,2022-01-04T06:00:00Z,176.73500000000,155.914000000000,197.557000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,19,TRUE,-132.504,49.48,184.001,49.48,2022-01-04T06:00:00Z,172.67200000000,151.383000000000,193.962000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,20,TRUE,-129.504,34.93,177.002,34.93,2022-01-04T06:00:00Z,167.98600000000,146.159000000000,189.813000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,21,TRUE,-126,30.36,181.001,30.36,2022-01-04T06:00:00Z,159.50500000000,136.726000000000,182.284000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,22,TRUE,-119.604,23.73,165.001,23.73,2022-01-04T06:00:00Z,156.00800000000,132.819000000000,179.198000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,23,TRUE,0,24.85,155,24.85,2022-01-04T06:00:00Z,153.26600000000,129.747000000000,176.784000000000
2022-11-01,MISO,Sugar Creek,2022-01-05,24,TRUE,0,26.36,162,26.36,2022-01-04T06:00:00Z,147.33200000000,123.134000000000,171.529000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,1,TRUE,0,23.49,168.001,23.49,2022-01-05T06:00:00Z,136.65500000000,112.007000000000,161.302000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,2,TRUE,0,24.3,140,24.3,2022-01-05T06:00:00Z,123.72900000000,97.673000000000,149.784000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,3,TRUE,0,-16,97.001,-16,2022-01-05T06:00:00Z,109.51600000000,81.912000000000,137.120000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,4,TRUE,0,19.46,148.998,19.46,2022-01-05T06:00:00Z,100.72000000000,72.202000000000,129.238000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,5,TRUE,0,20.59,164.999,20.59,2022-01-05T06:00:00Z,95.89200000000,67.855000000000,123.930000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,6,TRUE,0,21.88,126,21.88,2022-01-05T06:00:00Z,92.41500000000,64.715000000000,120.115000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,7,TRUE,0,23.39,125.002,23.39,2022-01-05T06:00:00Z,95.72300000000,67.634000000000,123.813000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,8,TRUE,0,35.01,113.999,35.01,2022-01-05T06:00:00Z,99.32500000000,70.814000000000,127.836000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,9,TRUE,0,37.34,96,37.34,2022-01-05T06:00:00Z,97.50900000000,69.157000000000,125.860000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,10,TRUE,-48.804,35.87,104.001,35.87,2022-01-05T06:00:00Z,103.87500000000,75.422000000000,132.329000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,11,TRUE,-51.996,34.08,164,34.08,2022-01-05T06:00:00Z,112.87300000000,85.353000000000,140.392000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,12,TRUE,-56.496,40.16,148,40.16,2022-01-05T06:00:00Z,117.58000000000,90.534000000000,144.626000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,13,TRUE,-58.8,40.25,128.001,40.25,2022-01-05T06:00:00Z,122.04900000000,95.451000000000,148.646000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,14,TRUE,-61.104,32.77,151.002,32.77,2022-01-05T06:00:00Z,127.31200000000,101.250000000000,153.374000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,15,TRUE,-63.696,33.13,159.002,33.13,2022-01-05T06:00:00Z,131.28500000000,105.621000000000,156.949000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,16,TRUE,-65.7,32.8,170,32.8,2022-01-05T06:00:00Z,138.48200000000,113.566000000000,163.398000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,17,TRUE,-69.3,36.09,181,36.09,2022-01-05T06:00:00Z,144.27600000000,119.957000000000,168.594000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,18,TRUE,0,42.5,177.001,42.5,2022-01-05T06:00:00Z,150.05100000000,126.329000000000,173.772000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,19,TRUE,0,158.07,175.001,158.07,2022-01-05T06:00:00Z,149.69000000000,125.900000000000,173.481000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,20,TRUE,0,515.53,175.999,515.53,2022-01-05T06:00:00Z,146.88300000000,122.757000000000,171.009000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,21,TRUE,0,41.28,186,41.28,2022-01-05T06:00:00Z,138.38500000000,113.302000000000,163.468000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,22,TRUE,0,43.59,173,43.59,2022-01-05T06:00:00Z,129.97200000000,103.939000000000,156.005000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,23,TRUE,0,44.51,142.001,44.51,2022-01-05T06:00:00Z,121.69100000000,94.719000000000,148.662000000000
2022-11-01,MISO,Sugar Creek,2022-01-06,24,TRUE,0,206.55,114.999,206.55,2022-01-05T06:00:00Z,119.26600000000,91.996000000000,146.537000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,1,TRUE,0,53.77,110.001,53.77,2022-01-06T06:00:00Z,112.76800000000,85.579000000000,139.957000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,2,TRUE,0,57.35,121.002,57.35,2022-01-06T06:00:00Z,100.73000000000,72.282000000000,129.177000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,3,TRUE,0,51.93,130,51.93,2022-01-06T06:00:00Z,90.32300000000,62.949000000000,117.696000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,4,TRUE,0,63.46,125.003,63.46,2022-01-06T06:00:00Z,71.71700000000,46.296000000000,97.137000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,5,TRUE,0,63.36,50,63.36,2022-01-06T06:00:00Z,52.10600000000,28.751000000000,75.462000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,6,TRUE,0,46.39,15.001,46.39,2022-01-06T06:00:00Z,37.72800000000,15.882000000000,59.574000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,7,TRUE,0,74.99,10,74.99,2022-01-06T06:00:00Z,32.45100000000,11.143000000000,53.758000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,8,TRUE,0,96.51,2.002,96.51,2022-01-06T06:00:00Z,35.29300000000,13.654000000000,56.932000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,9,TRUE,0,96.94,7,96.94,2022-01-06T06:00:00Z,34.27700000000,12.720000000000,55.834000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,10,TRUE,0,63,13.999,63,2022-01-06T06:00:00Z,25.93900000000,5.252000000000,46.626000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,11,TRUE,0,48.7,21.001,48.7,2022-01-06T06:00:00Z,17.50800000000,0.000000000000,37.313000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,12,TRUE,0,65.39,9,65.39,2022-01-06T06:00:00Z,12.32400000000,0.000000000000,31.595000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,13,TRUE,0,48.11,0,48.11,2022-01-06T06:00:00Z,8.34000000000,0.000000000000,27.204000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,14,TRUE,0,47.68,0,47.68,2022-01-06T06:00:00Z,6.60000000000,0.000000000000,25.300000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,15,TRUE,0,58.51,0,58.51,2022-01-06T06:00:00Z,3.83900000000,0.000000000000,22.263000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,16,TRUE,0,50.68,0,50.68,2022-01-06T06:00:00Z,5.08400000000,0.000000000000,23.666000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,17,TRUE,0,78.44,0.996,78.44,2022-01-06T06:00:00Z,11.63900000000,0.000000000000,30.955000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,18,TRUE,0,81.14,0,81.14,2022-01-06T06:00:00Z,26.19100000000,5.269000000000,47.114000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,19,TRUE,0,78.59,5.001,78.59,2022-01-06T06:00:00Z,43.65100000000,20.803000000000,66.499000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,20,TRUE,-32.796,60.41,37.001,60.41,2022-01-06T06:00:00Z,74.50100000000,48.263000000000,100.738000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,21,TRUE,-55.896,51.6,73.002,51.6,2022-01-06T06:00:00Z,110.86600000000,82.781000000000,138.951000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,22,TRUE,-83.196,47.05,96.999,47.05,2022-01-06T06:00:00Z,124.63300000000,98.016000000000,151.249000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,23,TRUE,-93.504,25.88,110,25.88,2022-01-06T06:00:00Z,137.42900000000,112.179000000000,162.680000000000
2022-11-01,MISO,Sugar Creek,2022-01-07,24,TRUE,-103.104,0.62,119.001,0.62,2022-01-06T06:00:00Z,150.26700000000,126.391000000000,174.144000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,1,TRUE,-77.004,13.03,100.002,13.03,2022-01-07T06:00:00Z,163.62000000000,141.841000000000,185.399000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,2,TRUE,-81.804,-32.12,99.002,-32.12,2022-01-07T06:00:00Z,170.73900000000,149.691000000000,191.787000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,3,TRUE,-85.404,-14.06,86.001,-14.06,2022-01-07T06:00:00Z,174.62700000000,153.967000000000,195.287000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,4,TRUE,-87.3,-16.1,103.001,-16.1,2022-01-07T06:00:00Z,178.13400000000,157.823000000000,198.445000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,5,TRUE,-89.1,-12.42,142.999,-12.42,2022-01-07T06:00:00Z,181.08500000000,161.064000000000,201.106000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,6,TRUE,0,-0.56,135.001,-0.56,2022-01-07T06:00:00Z,183.19300000000,163.372000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,7,TRUE,0,26.03,180,26.03,2022-01-07T06:00:00Z,184.73600000000,165.056000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,8,TRUE,0,23.37,189.002,23.37,2022-01-07T06:00:00Z,186.21600000000,166.671000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,9,TRUE,-93.096,27.96,190,27.96,2022-01-07T06:00:00Z,186.26600000000,166.702000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,10,TRUE,-93.204,28.22,183.001,28.22,2022-01-07T06:00:00Z,184.24500000000,164.438000000000,202.000000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,11,TRUE,-138.204,29.81,172,29.81,2022-01-07T06:00:00Z,180.76900000000,160.563000000000,200.975000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,12,TRUE,-135.6,29.2,151,29.2,2022-01-07T06:00:00Z,178.10500000000,157.587000000000,198.624000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,13,TRUE,-133.596,27.28,161.001,27.28,2022-01-07T06:00:00Z,175.30800000000,154.462000000000,196.154000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,14,TRUE,-131.496,31.34,162.001,31.34,2022-01-07T06:00:00Z,171.34600000000,150.045000000000,192.646000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,15,TRUE,-128.604,33.93,166,33.93,2022-01-07T06:00:00Z,170.10500000000,148.643000000000,191.566000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,16,TRUE,-127.596,86.8,137.002,86.8,2022-01-07T06:00:00Z,172.49500000000,151.266000000000,193.724000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,17,TRUE,-129.396,36.49,117,36.49,2022-01-07T06:00:00Z,174.66900000000,153.650000000000,195.689000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,18,TRUE,-131.004,48.64,163,48.64,2022-01-07T06:00:00Z,177.52000000000,156.784000000000,198.257000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,19,TRUE,-133.104,42.56,164.001,42.56,2022-01-07T06:00:00Z,177.81600000000,157.086000000000,198.546000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,20,TRUE,-133.404,39.01,119.002,39.01,2022-01-07T06:00:00Z,177.03900000000,156.199000000000,197.880000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,21,TRUE,-132.804,36.22,97,36.22,2022-01-07T06:00:00Z,175.05700000000,153.974000000000,196.140000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,22,TRUE,-131.304,31.96,141.001,31.96,2022-01-07T06:00:00Z,162.28800000000,139.784000000000,184.792000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,23,TRUE,0,28.73,149,28.73,2022-01-07T06:00:00Z,146.70900000000,122.473000000000,170.944000000000
2022-11-01,MISO,Sugar Creek,2022-01-08,24,TRUE,0,27.02,179.001,27.02,2022-01-07T06:00:00Z,132.32600000000,106.485000000000,158.167000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,1,TRUE,0,23.87,172.001,23.87,2022-01-08T06:00:00Z,89.28300000000,62.089000000000,116.478000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,2,TRUE,0,23.33,122.001,23.33,2022-01-08T06:00:00Z,80.25600000000,53.990000000000,106.523000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,3,TRUE,0,23.15,132.998,23.15,2022-01-08T06:00:00Z,90.63200000000,63.225000000000,118.038000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,4,TRUE,0,22.91,117.001,22.91,2022-01-08T06:00:00Z,110.87600000000,83.383000000000,138.369000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,5,TRUE,0,13.16,163.001,13.16,2022-01-08T06:00:00Z,146.42300000000,122.696000000000,170.150000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,6,TRUE,0,15.45,172.001,15.45,2022-01-08T06:00:00Z,171.07000000000,149.952000000000,192.188000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,7,TRUE,0,21.81,183,21.81,2022-01-08T06:00:00Z,175.84900000000,155.217000000000,196.481000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,8,TRUE,0,21.84,187.002,21.84,2022-01-08T06:00:00Z,177.58400000000,157.112000000000,198.056000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,9,TRUE,0,22.9,186.001,22.9,2022-01-08T06:00:00Z,177.85600000000,157.388000000000,198.325000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,10,TRUE,-89.004,23.94,187.001,23.94,2022-01-08T06:00:00Z,174.46400000000,153.605000000000,195.323000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,11,TRUE,-87.3,24.4,179,24.4,2022-01-08T06:00:00Z,164.46100000000,142.499000000000,186.424000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,12,TRUE,-82.296,25.32,186.002,25.32,2022-01-08T06:00:00Z,157.10400000000,134.321000000000,179.888000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,13,TRUE,-78.6,28.52,186.999,28.52,2022-01-08T06:00:00Z,148.18800000000,124.413000000000,171.963000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,14,TRUE,-74.1,29.4,187.001,29.4,2022-01-08T06:00:00Z,129.49000000000,103.664000000000,155.316000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,15,TRUE,-64.8,28.77,181,28.77,2022-01-08T06:00:00Z,117.01000000000,89.801000000000,144.220000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,16,TRUE,-58.5,29.99,174,29.99,2022-01-08T06:00:00Z,99.60900000000,70.781000000000,128.438000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,17,TRUE,-49.8,30.29,129.002,30.29,2022-01-08T06:00:00Z,82.04300000000,55.086000000000,109.001000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,18,TRUE,-41.004,223.26,80.001,223.26,2022-01-08T06:00:00Z,69.01800000000,43.442000000000,94.594000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,19,TRUE,-34.5,45.81,73.001,45.81,2022-01-08T06:00:00Z,67.73300000000,42.265000000000,93.201000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,20,TRUE,-33.9,41.31,88,41.31,2022-01-08T06:00:00Z,64.14700000000,39.037000000000,89.256000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,21,TRUE,-32.1,40.22,64.001,40.22,2022-01-08T06:00:00Z,60.25400000000,35.538000000000,84.971000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,22,TRUE,-30.204,33.79,81,33.79,2022-01-08T06:00:00Z,54.49800000000,30.379000000000,78.617000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,23,TRUE,-27.3,30.8,52.999,30.8,2022-01-08T06:00:00Z,49.22300000000,25.651000000000,72.795000000000
2022-11-01,MISO,Sugar Creek,2022-01-09,24,TRUE,-24.6,32.29,22.002,32.29,2022-01-08T06:00:00Z,51.46800000000,27.621000000000,75.316000000000
2022-11-01,MISO,Sugar Creek,2022-01-10,1,TRUE,0,30.84,14,30.84,2022-01-09T06:00:00Z,35.83400000000,14.326000000000,57.342000000000
